Id,Codigo,Descricao,Ativo,Unid,Custo,Preco,Estoque
8e94fb42-ec31-4dfb-9217-cded1a920dc9,7893946727499,"FURADEIRA/PARAF BAT 12V 3/8"" (10MM) VONDER PFV120",1,UN,"203,1","324,96",0
73f1f1f9-6dee-4bec-8e39-2eb814b08f11,7899676009836,"FURADEIRA/PARAF BAT 12V 3/8"" (10MM) WORKER",1,UN,"175,52","289,608",0
790ce7c4-3b72-4ba8-882a-0022ab1d5b14,7898442999821,"FURADEIRA/PARAF BAT 21V 3/8"" (10MM) MENEG (MPB21)",1,UN,"294,85","442,275",0
8240a4b6-7c67-4c13-9caf-3448ec958d2f,7899956629723,"FURADEIRA/PARAF C/IMPAC BAT 12V 3/8"" (10MM) WORKER",1,UN,"250,165","400,264",0
007e447d-e181-403b-8917-55b0ea4e4064,7898143456470,FURADOR AJUSTÁVEL BAILARINA 30 A 120MM DTOOLS,1,UN,"18,06","39,732",1
760cd9a5-3d53-4868-9a77-a8a00b31de71,7899850362436,"GANCHO C/ADESIVO BR G 3,5KG CK7198 CLINK",1,UN,"5,9","14,75",2
17663581-3f05-4c56-8ef3-d0be95fcf5ab,7899850328791,GANCHO C/ADESIVO BR P 1KG C/5 CK3561 CLINK,1,UN,"5,9","14,75",3
3f23debb-398c-474e-b410-c6656250b281,7896003810967,GANCHO C/ADESIVO BR TAM G 2KG ATLAS,1,UN,"7,03","17,57",0
d260996b-ddce-458b-912d-efd9f01963a5,7899850329903,GANCHO C/ADESIVO BR TAM M 3KG 3UN CK4068 CLINK,1,UN,"5,9","14,75",0
a9edba71-f588-41f0-9dc5-4f4d408b0d8f,7896003810738,"GANCHO C/ADESIVO BR TAM P 0,5KG C/6 UN ATLAS",1,UN,"6,245","13,739",1
a29b84c4-24a0-4730-87c7-da029075b220,7896003810523,"GANCHO C/ADESIVO BR TAM P 0,7KG C/3 UN ATLAS",1,UN,"6,24","13,728",0
6e5d6905-d650-482f-a448-ccef3b047b8e,7896003811766,GANCHO C/ADESIVO BR TAM P 1KG C/3 UN ATLAS,1,UN,"7,425","16,335",0
76f1b772-59df-4e25-8086-e5c3346e404e,7896003810745,"GANCHO C/ADESIVO BR TAM P/M 0,7KG C/3 UN ATLAS",1,UN,"6,26","13,772",0
f4d33c5e-da6f-4ad9-b1f4-f578df0111df,7899850341400,GANCHO C/ADESIVO INOX 1KG CK5210 CLINK,1,UN,"11,48","22,96",0
8d8a5190-970f-4c82-846d-8093524459e0,7897186073989,GANCHO C/ADESIVO INOX 2PC CB21 WESTERN,1,UN,"6,48","13,28",0
b8df3c9d-6a1b-45ab-becd-68399250256d,7899850359061,"GANCHO C/ADESIVO INOX PRETO 1,5KG CK6892 CLINK",1,UN,"5,16","12,9",2
68d16300-0a26-43a5-bcf3-5ee70fe9903c,7899850346726,"GANCHO C/ADESIVO MACHO/FEMEA 1,5KG CK5732 CLINK",1,UN,"2,5","6,25",2
7b1d7b29-4bbb-40b0-84bd-68731467dbe6,7899850349987,"GANCHO C/ADESIVO MAGNÉTICO RED 2,9CM CINZA CK6042",1,UN,"6,9","13,8",2
366b2ca3-5bca-45d4-ba03-ad6c965053ee,7899850359085,"GANCHO C/ADESIVO PRETO TRIPLO 2,5KG CK6894 CLINK",1,UN,"14,2","28,4",0
5893c4c3-3897-4489-903f-fcca1e08a6ef,7899850362160,"GANCHO C/ADESIVO PVC/MET P 0,4KG C/4 CK7171 CLINK",1,UN,"5,9","14,75",0
12662ffb-c961-41f0-8f3b-f0dce71d059f,7898513869428,GANCHO C/ADESIVO VARÃO CORTINA 20MM 2UN TRC6942,1,UN,"5,5",11,0
c53f5a90-5496-42d3-85fa-e5f1179651ed,7899850362269,"GANCHO C/VENTOSA BR G 0,6KG C/2 CK7181 CLINK",1,UN,"12,5",25,1
1f258848-f697-4175-86cf-4b3b32bf8b95,7896003825510,"GANCHO C/VENTOSA BR TAM P 0,5KG C/4 UN ATLAS",1,UN,"5,52","13,8",0
3cfe768b-bfb9-4c50-ad77-3810c2a5aa2d,7899850329897,GANCHO C/VENTOSA TRANSP G 3KG C/2 CK4067 CLINK,1,UN,"6,5",13,1
e5238716-40bd-4686-884c-5a7f10321c15,7897488007163,GANCHO MULTIUSO REVEST P/BIKE MAX FERRAMENTAS,1,UN,"12,57",26,1
57776b87-3a92-463b-8538-c47b30fd156f,7893853500659,GANCHO P/REDE BICROMATIZADO PAR 30065/50065 LOTH,1,UN,"8,77","19,294",0
64d6f24f-e9a6-499a-8939-d3f05155ae38,7893853950652,GANCHO P/REDE INOX PAR 90065/95065 LOTH,1,UN,"58,33","87,5",0
28a160fb-3bb8-48e5-a2d8-c60e68d624c8,7897488019968,GANCHO P/REDE ZINC BR DTOOLS,1,UN,"4,6958","10,3308",7
1ef253c5-babf-44c5-8c07-b99d1334d1e6,7893853400652,GANCHO P/REDE ZINC BR PAR 20065/40065 LOTH,1,UN,"7,34","16,148",3
e55ec2d5-53c7-44fe-8dfe-fe33cc01f856,7899098101002,"GANCHO TIPO S 4,7MM 3/16""",1,UN,"5,287","10,574",0
75d48f0d-7586-459e-b5be-6a02a166fd19,7899098012100,"GANCHO TIPO S 4MM 1/8""",1,UN,"0,62","2,5",69
0185b702-5754-4cda-9fed-e9ade1a5a34d,7899098101101,"GANCHO TIPO S 6,3MM 1/4""",1,UN,"7,71","15,42",5
64c48cea-6e97-4910-9757-da515f9daf61,7899098101200,"GANCHO TIPO S 7,9MM 5/16""",1,UN,"12,45","24,9",5
d9a6e679-553c-45b7-ac92-361f6f3be78c,7892190023555,GARRA DE BATERIA TIPO CLIP 10A MEDIA PRETA,1,UN,"1,62","6,48",3
7c85495c-de08-4bf5-b8c1-a6d153a8dc9a,7892190023562,GARRA DE BATERIA TIPO CLIP 10A MEDIA VERMELHA,1,UN,"1,62","6,48",2
7c45c315-de8d-46e6-9bb4-2fcb15c42af7,7892190023531,GARRA DE BATERIA TIPO CLIP 10A PEQUENA PRETA,1,UN,"1,216","4,864",3
508c2294-954c-42d4-ae7d-9294ae524ef5,7892190023548,GARRA DE BATERIA TIPO CLIP 10A PEQUENA VERMELHA,1,UN,"1,216","4,864",3
d6ff8b16-7b26-47f7-b6b8-e9d248f38781,7892190018513,GARRA DE BATERIA TIPO CLIP 200A GRANDE PRETA,1,UN,"7,5",15,2
11159051-dcd6-4653-b906-4fe529093118,7892190018490,GARRA DE BATERIA TIPO CLIP 200A GRANDE VERMELHA,1,UN,"7,5",15,2
b0cdf88e-a542-4382-a628-cf9e5eadddca,7899583306134,GARRA NEGATIVA P/APAR SOLDA ELÉTR 500A MISTER,1,UN,"16,05","32,1",1
86cc21b9-b897-4444-82d6-2da6e2eecbfe,7896020669845,GARRAFA TÉRMICA PROGRESSO PRETA 1L,1,UN,"40,25","40,65",12
f7631897-4c1a-4550-9074-8d017389abb3,7896980404203,GAS P/ISQUEIRO 300ML ENCAIXE AGULHA,1,UN,"18,3","36,6",0
1af881ac-e4b3-4871-a974-8e4cb7133664,7897210427139,GATILHO DUCHA HIGIÊNICA ABS BR C/SUPORTE BLUKIT,1,UN,"23,27","41,886",1
3f668335-1a01-458a-8c3b-93339bd78e75,7898668361006,GATILHO DUCHA HIGIÊNICA ABS BR HERC,1,UN,"19,27","38,6",0
9a15085c-bb58-4100-9536-1be7a58ead89,7898616978768,GATILHO DUCHA HIGIÊNICA ABS C/SUP BR LG 1076,1,UN,"16,25","29,25",1
7c2e6a80-fcb4-4322-b1eb-c8b8b3702bf2,7908691533650,GATILHO DUCHA HIGIÊNICA ABS C/SUP CR LG 1077,1,UN,"25,33","45,594",2
4a23671b-8b97-4f19-8cbf-7f76fb508f39,7898668361013,GATILHO DUCHA HIGIÊNICA ABS CR HERC,1,UN,"19,35","38,7",0
7c11691b-760c-4b4a-845e-befbbc942b17,7908691520575,GATILHO DUCHA HIGIÊNICA ABS CR LG 10761,1,UN,"18,4","33,12",1
467a4a7c-17dc-4b76-86b1-faeb14324a16,7895099805970,GATILHO DUCHA HIGIÊNICA METAL CR HIDRO,1,UN,"15,54","27,97",0
09705238-14b8-40c5-834e-04202ce7b7ac,7898378250515,GAVETA DINHEIRO AUT/MAN ELGIN BEMATE,1,UN,399,"402,99",1
ef1a082d-16e9-4188-8b88-7e727967db8f,7893946494094,GAVETA PLAST Nº 3 PRETA VONDER,1,UN,"1,65","1,6665",200
ad4a30f7-33c4-4950-82ec-3a14c300cd31,7898244427799,GAVETA PLÁSTICA Nº5 PRETA PRESTO,1,UN,"3,56","3,5956",99
49eee859-ca3e-4727-b2c9-1ce24edd217c,7896020635314,"GAZEBO X-FLEX OXFORD AZUL 3X3X2,5M MOR",1,UN,"529,05","793,575",0
6538b23d-6a32-4998-a495-30f678ece149,7891260058756,"GLASU BRILHO PRÁTICO S-BR BRANCO 3,6L",1,UN,"106,49","159,74",0
60a17fb7-c379-4ebd-9e2b-87f8641fe507,7891260270431,GLASU BRILHO PRÁTICO S-BR CENOURA 18L,1,UN,407,"569,8",0
6fc377cf-c628-4dee-92ab-c7a7d0269420,7891260270530,"GLASU BRILHO PRÁTICO S-BR CENOURA 3,6L",1,UN,109,"174,4",2
38c657c7-09bb-4b18-808c-8d37a4e47efe,7891260508046,"GLASU MUDA FÁCIL FO ALGODÃO EGÍPCIO 3,6L",1,UN,"41,8","62,7",0
f565f11c-dd46-45df-822f-36633db1546a,7891260508213,"GLASU MUDA FÁCIL FO AR GELADO 3,6L",1,UN,"57,87","86,81",1
1af72156-cc0e-43f0-bf0b-6325b18565c4,7891260060803,"GLASU MUDA FÁCIL FO AREIA 3,6L",1,UN,"47,56","71,34",0
2952b33e-bdb2-4f5c-a43c-22c043aea37d,7891260058633,"GLASU MUDA FÁCIL FO BRANCO NEVE 3,6L",1,UN,"49,76","74,64",0
9fd9a6ad-da81-485d-b4ff-2ad8861e221f,7891260288290,"GLASU MUDA FÁCIL FO CAMURÇA 3,6L",1,UN,"49,76","74,64",1
725500df-c64a-4ed2-9b60-3674e08711be,7891260298138,GLASU MUDA FÁCIL FO CÉU CLARO 18L,1,UN,"162,67","219,6",0
6e1965f0-a538-4058-a401-84434f0075c5,7891260058602,"GLASU MUDA FÁCIL FO GELO 3,6L",1,UN,"49,76","74,64",1
d6cab356-3dd7-476e-a7e4-594181c0637d,7891260058664,GLASU MUDA FÁCIL FO MARFIM 18L,1,UN,"194,9","263,12",0
34ed28b2-ab79-4507-86a2-ce1313eee874,7891260058725,"GLASU MUDA FÁCIL FO PALHA 3,6L",1,UN,"57,87","86,81",1
c0852682-a10d-426e-a906-f223c0194d70,7891260058794,"GLASU MUDA FÁCIL FO PÉROLA 3,6L",1,UN,"46,65","69,97",0
850840dd-5431-462b-9d6a-041092ea132e,7891260058640,"GLASU MUDA FÁCIL FO PÊSSEGO 3,6L",1,UN,"51,3","76,95",0
385d9c21-34d5-4800-9a66-a852c8c42c24,7891260508367,"GLASU MUDA FÁCIL FO TORTA DE LIMÃO 3,6L",1,UN,"50,28","75,42",1
15157f3e-1963-40c9-b9c8-573ce689ce61,1029002029177,GLASU MÁXIMA EFICIÊNCIA (BASE A) 16L,1,UN,292,"423,4",1
3121f443-e7ec-4be4-8d6d-beecd2cd7422,7891260509418,"GLASU MÁXIMA EFICIÊNCIA FO ALGODÃO EGÍPCIO 3,6L",1,UN,"72,43","108,65",1
c8e5fb53-c428-4e2b-ad24-908e25ca00a4,7891260165881,"GLASU MÁXIMA EFICIÊNCIA FO BRANCO NEVE 3,6L",1,UN,75,"112,5",0
02ff454b-3c59-4c33-9897-3f3421d2d608,7891260509913,GLASU MÁXIMA EFICIÊNCIA FO FOTO ANTIGA 18L,1,UN,"264,09","356,52",0
70b6effa-b26c-432a-bd80-3186803f0bec,7891260509937,"GLASU MÁXIMA EFICIÊNCIA FO FOTO ANTIGA 3,6L",1,UN,"77,66","116,49",0
c5534914-e8c1-4798-a029-2456269fcedf,7891260167069,GLASU MÁXIMA EFICIÊNCIA FO MARFIM 18L,1,UN,"283,16","382,27",0
e1fa68f3-f7b1-40b9-a778-d7e788f50ebc,7891260298510,"GLASU MÁXIMA EFICIÊNCIA FO TREVO DA SORTE 3,6L",1,UN,"75,01","112,52",0
a32d66a7-d243-4eaa-aee9-3f695fbd2819,7891260510001,"GLASU MÁXIMA EFICIÊNCIA FO VERDE MINERAL 3,6L",1,UN,"75,01","112,52",1
4715995c-3e56-435f-9037-71b43534ef48,7891260489581,GLASU PINTURA ESSENCIAL FO BRANCO NEVE 18L,1,UN,152,"205,2",0
ae133535-7517-4f5e-a94e-7603ca712eb8,7891260489550,"GLASU PINTURA ESSENCIAL FO BRANCO NEVE 3,6L",1,UN,"42,53","63,8",0
8f2ebfa4-8e9d-4608-a4dc-4d0b07666c6e,7891260489604,"GLASU PINTURA ESSENCIAL FO GELO 3,6L",1,UN,"37,87","56,8",0
3fb1f734-391f-460e-98f8-114c0a7f9411,7891260489680,"GLASU PINTURA ESSENCIAL FO PALHA 3,6L",1,UN,"39,18","58,77",1
46a879bd-114f-44f9-b149-fa151e2dcd48,7898149690823,GRADE PASSARINHEIRA P/TELHA 5/6MM CINZA PLASTIPAN,1,UN,"0,21","0,483",0
dfaf4de0-3b48-41d0-afed-653538803655,7896741337412,GRADE PROTEÇÃO PORTA ATÉ 80CM KALA,1,UN,"112,47","185,5755",1
66860670-804a-4b55-b35c-c48886528fb4,7898101720506,GRAFITE EM PÓ 25G DIMEC,1,UN,"3,2425","6,485",1
8a908399-a376-4b7f-8552-9b33b1d33bb8,7898422202705,GRAFITE EM PÓ 25G NACIONAL,1,UN,"3,08","6,776",1
51bd6831-402d-4406-a6f9-01481c308c50,7898907527880,GRAFITE MUNDIAL PRIME SPRAY 200ML,1,UN,"10,305","18,549",2
de1f111a-5473-4078-9f90-4056c97cdb01,7897451417982,GRAMPEADOR TAPECEIRO CORTAG (4-8MM),1,UN,"35,7","64,25",2
c9a546a3-eddb-4673-afa0-2ec857ac3c13,7898143436670,GRAMPEADOR TAPECEIRO DTOOLS (4-14MM),1,UN,"39,84","71,712",2
77c47b84-4221-43d6-b724-03b5971c1fe9,7892145000242,GRAMPEADOR TAPECEIRO ROCAMA PREMIUM 106 (4-8MM),1,UN,"92,21","165,98",1
e399786b-d830-4c49-a8b7-cf110862c883,7892145000310,GRAMPEADOR/PINADOR TAPECEIRO ROCAMA 80/F (4-16MM),1,UN,"107,48","193,464",0
cfbd5422-6178-426b-9e50-0fbc1df3b270,7893946469566,"GRAMPO ABRAÇADEIRA P/CABO DE AÇO 12,7MM 1/2",1,UN,"2,14","5,35",2
e027edc1-70e5-4015-8a56-35c68b1027c3,7898522430633,"GRAMPO ABRAÇADEIRA P/CABO DE AÇO 3,2MM 1/8",1,UN,"1,1","2,75",0
86d25b4f-bff2-4a05-a1eb-38728c20d0c4,7898522430640,"GRAMPO ABRAÇADEIRA P/CABO DE AÇO 4,8MM 3/16",1,UN,"1,8","3,6",7
e9dac9bc-c9c4-44e2-b885-c01b4074eebb,7898522430626,"GRAMPO ABRAÇADEIRA P/CABO DE AÇO 6,4MM 1/4",1,UN,"1,5",3,0
5b27c613-e01d-4f49-840d-fb41a42f261a,7898522430664,"GRAMPO ABRAÇADEIRA P/CABO DE AÇO 7,9MM 5/16",1,UN,"0,62","2,17",0
4a1794be-0b5f-4282-8432-e7dbd70458c2,7898522430657,"GRAMPO ABRAÇADEIRA P/CABO DE AÇO 9,5MM 3/8",1,UN,"1,12","3,92",16
a35d5056-42e4-4087-927e-9f97346a27c0,7893946157692,GRAMPO FIXAR FIO CHATO 10MM BR C/100 VONDER,1,UN,"7,08","17,7",4
5b2bc4b2-a318-439d-8310-ae2b8ab304f0,7893946163693,GRAMPO FIXAR FIO CHATO 10MM BR C/20 VONDER,1,UN,"1,57","7,065",3
e5af18ea-a700-451c-8969-7c1c020a3257,7892164022157,GRAMPO FIXAR FIO CHATO 5MM BR C/15 RIBEIRO,1,UN,"1,97","4,925",1
0bf784c0-509a-43c3-b32b-405d3d1f2ebf,7898922915181,GRAMPO FIXAR FIO CHATO 5MM CZ C/50 MATRI METAL,1,UN,"2,8425","7,1062",4
5fdbffc6-db66-4031-8f75-bf8521fb908f,7893946157678,GRAMPO FIXAR FIO CHATO 6MM BR C/100 VONDER,1,UN,"4,79","11,975",3
c4f91df5-a769-4ce8-82b6-535330361ba1,7892164021051,GRAMPO FIXAR FIO CHATO 6MM BR C/15 RIBEIRO,1,UN,"2,09","5,225",3
4888a160-f91d-4264-883f-c46cf26eeffd,7893946163679,GRAMPO FIXAR FIO CHATO 6MM BR C/20 VONDER,1,UN,"0,95","4,275",3
7c170b7d-1e34-4c3b-8fda-2287187270db,7893946157685,GRAMPO FIXAR FIO CHATO 8MM BR C/100 VONDER,1,UN,"5,74","14,35",2
241c3068-165e-45c8-aa69-1defc2b92b2e,7892164021259,GRAMPO FIXAR FIO CHATO 8MM BR C/15 RIBEIRO,1,UN,"2,412","7,236",5
d5923d7f-10d3-45b4-9836-b40754d8f3f2,7893946163686,GRAMPO FIXAR FIO CHATO 8MM BR C/20 VONDER,1,UN,"1,18","4,72",1
61b68886-8d4b-49dc-9c22-0b606121f816,7893946157661,GRAMPO FIXAR FIO REDONDO 10MM BR C/100 VONDER,1,UN,"6,95","13,9",0
29861eaa-abca-4fef-8506-55635f7bff9a,7892164022126,GRAMPO FIXAR FIO REDONDO 10MM BR C/15 RIBEIRO,1,UN,"1,93","4,825",1
06d1ad68-0b21-41c8-99ec-3cb8fdda6472,7893946163723,GRAMPO FIXAR FIO REDONDO 10MM BR C/20 VONDER,1,UN,"1,77","7,08",2
3120d1d6-ed75-4939-b287-a68b02cd7a1c,7893946157654,GRAMPO FIXAR FIO REDONDO 8MM BR C/100 VONDER,1,UN,"4,84","9,68",0
b5f8f799-a907-424c-8341-00650c93c3ca,7893946163716,GRAMPO FIXAR FIO REDONDO 8MM BR C/20 VONDER,1,UN,"1,08","4,5",0
240e3b77-45a1-4c73-8bc5-443a0631af1c,7891738018671,GRAMPO P/CERCA/MOERÃO 1X9 GALVANIZADO GERDAU,1,KG,"17,01","30,62",0
f263a7ef-aeff-4a36-a6d0-6f304afa996d,0630941374382,GRAMPO PVC CLIC P/TELA SOMBREAMENTO,1,UN,"2,8",5,0
3293ca8a-9cb2-4bfb-89ea-a4a330da8b17,7898143444736,GRAMPO TAPECEIRO DTOOLS 10MM C/1000PC,1,UN,"7,0567","14,1134",3
459b2baa-b17f-406b-943c-5b66b4f0aea5,7898143444712,GRAMPO TAPECEIRO DTOOLS 6MM C/1000PC,1,UN,"5,35","10,7",2
0a611ae4-1be0-466c-a8b0-9275b3488726,7898143444729,GRAMPO TAPECEIRO DTOOLS 8MM C/1000PC,1,UN,"6,35","12,7",2
ca6432ad-be62-4ac4-920e-5952d35c3106,7898422204853,GRAMPO TAPECEIRO NACIONAL 6MM C/1000PC,1,UN,"6,12","12,24",2
a27f9422-184c-4523-8a44-3b9d80ae73b1,7898422204860,GRAMPO TAPECEIRO NACIONAL 8MM C/1000PC,1,UN,"6,12","12,24",1
d7d64d64-7375-418b-96da-bcfdf592dd11,7892145000419,GRAMPO TAPECEIRO ROCAMA 106/6MM C/3500PC,1,UN,"13,95","27,89",1
6916456f-8f35-49ab-82e0-60126ef3d8c0,7892145000044,GRAMPO TAPECEIRO ROCAMA 106/8MM C/2500PC,1,UN,"14,825","29,65",2
e8a84366-625f-4dbf-a561-5e2d148426f2,7892145180128,GRAMPO TAPECEIRO ROCAMA 80/12MM C/2976PC,1,UN,"21,4","42,8",0
9ba33ec6-8bc8-4057-a1c3-ef7160e986e5,7897170500293,GRAXA AZUL ROLAMENTOS INGRAX 500G UNILIT BLUE,1,UN,"32,02","57,63",2
ea4dd827-0991-497b-81c4-df9ac3049f28,7897170500279,GRAXA AZUL ROLAMENTOS LÍTIO UNILIT BLUE 80G,1,UN,"7,62","13,75",0
ce136f17-33f7-46fb-bffd-cd48f64501ad,7899583328549,GRAXA AZUL ROLAMENTOS NACIONAL 80G,1,UN,"4,8867","10,7507",3
6ab896a5-1342-4266-8d6e-6f172fcb8dd2,7898038063042,GRAXA BRANCA ALLCHEM SPRAY 200ML,1,UN,"15,69","26,2",0
b34d5056-37b7-4c36-94ab-a727e64fe40e,7898101720810,GRAXA BRANCA NÁUTICA 500G DIMEC,1,UN,"25,89","46,602",1
da766d68-3854-40d5-92ae-cd40af12cb9d,7898161172055,GRAXA BRANCA NÁUTICA 80G CONEXTOLLS,1,UN,"4,65","9,3",0
af70d054-af8c-4c82-a7c6-97cf5571f51c,7898101720957,GRAXA BRANCA NÁUTICA 80G DIMEC,1,UN,"5,62","11,24",2
5cb12e8f-ad55-47dc-8f3d-7eaa7f5e58b5,7898472252552,GRAXA BRANCA TEKBOND SPRAY 300ML,1,UN,"22,15","39,87",1
d2397916-4873-4c5e-aefb-ce404a32df09,7898101720919,GRAXA USO GERAL 500G DTOOLS,1,UN,"19,22","38,44",2
a5771cd0-86a3-4837-a2e2-3e2ec24f5425,7898101720902,GRAXA USO GERAL 90G DTOOLS,1,UN,"5,645","12,419",2
87c38249-ab1f-4875-b52c-bb3491bd5856,7898333010161,GRAXA USO GERAL CH2-NLGI2 500G INCOLLUB,1,UN,"12,14","21,86",1
f5d9a181-5ac8-4cdc-9859-362ee613be58,7898939995442,GRELHA ALUMÍNIO QUAD C/MOLD 10X10CM BRANCA RIOBRAS,1,UN,"16,23","29,214",9
87d18ed0-ea30-452f-a28a-cb8cae2a00e2,7898939995268,GRELHA ALUMÍNIO QUAD C/MOLD 10X10CM CINZA RIOBRAS,1,UN,"16,23","29,214",6
2fffb774-e1cc-40e2-99ce-2e7da8603b65,7898939995381,GRELHA ALUMÍNIO QUAD C/MOLD 15X15CM BRANCA RIOBRAS,1,UN,"24,28","43,704",6
2dfd6a6d-d673-4d7f-a4a6-31f69d2e8374,7898939995206,GRELHA ALUMÍNIO QUAD C/MOLD 15X15CM CINZA RIOBRAS,1,UN,"24,28","43,704",2
ec069b20-99ed-4b0f-bdf2-4c052e10e2d8,7898502136319,GRELHA INOX 304 QUAD 10X10 C/FECHO LG 16202,1,UN,"5,03","10,06",0
d77631d1-47de-4459-b91c-7696aa8dbd83,7898937408609,GRELHA INOX 304 QUAD 10X10 C/FECHO/MOLD LG 16201,1,UN,"8,9","17,8",3
06f89b0e-79f8-49b9-9d54-b3f52a4c63f5,7898937407176,GRELHA INOX 304 QUAD 15X15 C/FECHO LG 16202,1,UN,"8,04","16,08",2
f79eebca-b4fd-4f33-a5b3-9113223d6c69,7898502139419,GRELHA INOX 304 QUAD 15X15 C/FECHO/MOLD LG 16201,1,UN,"12,5",25,1
d1082b59-f198-4da9-b310-b29996b45742,7898937408616,GRELHA INOX 304 RED 10X10 C/FECHO/MOLD LG 16203,1,UN,"9,68","19,36",1
45cbff5d-1199-4eb7-a8c6-f72280f95e7f,7908691500485,GRELHA INOX 304 RED 15X15 C/FECHO/MOLD LG 16203,1,UN,"17,79","35,58",6
0136b73e-28ff-4bd4-9670-502b5af5f3c3,7898422203887,GRELHA INOX 430 QUAD 10X10 C/FECHO NACIONAL,1,UN,"5,48","12,06",0
5573acfa-ef49-47ed-837e-218a387c20ca,7898954237169,GRELHA INOX 430 QUAD 10X10 C/FECHO PADOVA,1,UN,"10,26","20,52",0
ac89f8fb-bf26-4e97-b25b-6d7f6f1933cc,7899583310261,GRELHA INOX 430 QUAD 10X10 C/FECHO/MOLD NACIONAL,1,UN,"7,99","14,38",0
68749175-50a1-4c0e-8904-416b4c295bce,7898422203894,GRELHA INOX 430 QUAD 15X15 C/FECHO NACIONAL,1,UN,"10,66","23,452",0
4e2715f2-5a40-44fa-9737-578c77bac5a0,7896202400938,GRELHA INOX 430 QUAD 15X15 C/FECHO OVERTIME,1,UN,"12,43","27,35",0
3867eb3a-3c6e-44a8-a940-91763c7a2439,7898954237206,GRELHA INOX 430 QUAD 15X15 C/FECHO PADOVA,1,UN,"15,32","30,64",0
db114b86-f631-4d74-8c7a-acd5a941bbd5,7899583310285,GRELHA INOX 430 QUAD 15X15 C/FECHO/MOLD NACIONAL,1,UN,"14,21","31,2691",1
e9741beb-3df9-4d4a-8620-b185648b0078,7896202400907,GRELHA INOX 430 RED 10X10 C/FECHO OVERTIME,1,UN,"7,2","17,99",0
d00d8fd6-b3a1-4f6b-92e2-d8cc46ace058,7899583310254,GRELHA INOX 430 RED 10X10 C/FECHO/MOLD NACIONAL,1,UN,"7,5","16,49",1
8ee33eb1-dd57-4524-9dc4-79593694bdae,7899583318939,GRELHA INOX 430 RED 15X15 C/FECHO NACIONAL,1,UN,"10,45","22,99",1
0eba78d0-aeeb-4fea-a8ef-6049df525554,7899583310278,GRELHA INOX 430 RED 15X15 C/FECHO/MOLD NACIONAL,1,UN,"14,08","30,98",1
f210fd37-4af8-4c05-a87f-5bb25ff007be,7896202400785,GRELHA PVC QUAD BR 10X10 C/FECHO OVERTIME,1,UN,"4,29","8,6",1
0700b7d7-34ac-4f2c-9b8e-faaf610c1416,7898149690205,GRELHA PVC QUAD BR 10X10 C/MOLDURA PLASTIPAN,1,UN,"4,802","10,5644",4
7da928cd-dd37-4e4d-b55a-7e51b297e52c,7897801307093,GRELHA PVC QUAD BR 10X10 KRONA,1,UN,"2,86","7,16",1
ef724ede-d75e-4d98-8481-3d7191ef506d,7896202400792,GRELHA PVC QUAD BR 15X15 C/FECHO OVERTIME,1,UN,"10,98",22,0
69e542b5-b9e2-4151-994c-d0b7c064fc71,7898149690175,GRELHA PVC QUAD BR 15X15 C/MOLDURA PLASTIPAN,1,UN,"6,69","14,718",4
e1f75d8a-0f47-4499-acbd-eae831fffec3,7897801303897,GRELHA PVC QUAD BR 15X15 KRONA,1,UN,"8,195","20,4875",0
59e15ea4-d49f-44ab-a227-ee90ebde21fc,7898149690182,GRELHA PVC QUAD BR 15X15 S/MOLDURA PLASTIPAN,1,UN,"5,55","12,21",1
84967949-28d0-4ca3-9dc3-2b35c3ed82b2,7908691545165,GRELHA PVC QUAD CR 10X10 C/ANTI INSETO/MOLD,1,UN,"16,39","29,502",2
97759602-ffc5-4877-adae-808ea752deb0,7908691545202,GRELHA PVC QUAD CR 15X15 C/ANTI INSETO/MOLD,1,UN,"27,39","49,302",3
05ee552b-fd90-4d3f-8b08-eb46c6137dea,7891595006637,GRELHA PVC QUAD PR 20X20 FECHADA C/MOLD ROMA,1,UN,"12,6","25,2",2
7bfbc35b-b503-4b88-9d15-e3ef6918977e,7891595006651,GRELHA PVC QUAD PR 30X30 FECHADA C/MOLD ROMA,1,UN,"30,21","60,42",1
50d022db-c657-4734-ab1b-d47126dfe962,7891595006668,GRELHA PVC QUAD PR 30X30 VAZADA C/MOLD ROMA,1,UN,"23,01","41,42",3
9f1bd1ab-4cbd-4c21-9943-5ce44f3c63b2,7898543594857,GRELHA PVC QUADR BR 100MM S/MOLDURA FORTLEV,1,UN,"3,77","9,425",1
e816ffdf-9d0b-4005-831d-43e34195d0ed,7898149690281,GRELHA PVC RED BR 100MM C/MOLDURA PLASTIPAN,1,UN,"4,735","10,417",0
a0ccdba0-13fd-4335-a9ed-d5249cc9a67b,7898911728747,GRELHA PVC RED BR 100MM S/MOLDURA FORTLEV,1,UN,"3,62","9,05",3
ad413550-8d63-43d0-aba4-d9edb7d679d1,7898149690342,GRELHA PVC RED BR 100MM S/MOLDURA PLASTIPAN,1,UN,"4,18","9,196",0
6c53e450-70dd-4207-8f27-30d52c1c8dec,7898149690274,GRELHA PVC RED BR 150MM C/MOLDURA PLASTIPAN,1,UN,"6,63","14,586",0
80528a3b-6ff7-4a07-9a1c-7ba1d49d89f2,7898149690335,GRELHA PVC RED BR 150MM S/MOLDURA PLASTIPAN,1,UN,"6,05","13,31",0
